price,vol,change,datename,high,low,avgla,avgsd,multtemph,addtemph,multtempl,addtempl,doy,dow,month,numt,numc,date,multtemp,addtemp,cloud,totalpayint,totalempint,totalestint,ngprice,fogsd,rainsd,raintsd,rainfsd,fogla,rainla,raintla,rainfla,cloudla,cloudsd,highla,highsd,lowla,lowsd
52.009998,,-2.25,1/25/05,53,50,,,,,,,27,5,1,56,18,16461,,,,24941020.20273973,978286.5945205479,65697.66301369864,6.4400001,,,,,,,,,,,,,,
50.540001,,-1.46,1/26/05,51.75,49.75,,,,,,,28,6,1,56,21,16462,,,,24945631.95068493,978384.098630137,65699.86575342466,6.5,,,,,,,,,,,,,,
52.880001,,2.34,1/27/05,54.5,51,,,,,,,31,2,1,59,24,16463,,,,24950243.69863014,978481.6027397262,65702.06849315068,6.23,,,,,,,,,,,,,,
53.310001,,.43,1/28/05,53.900002,52.5,,,,,,,32,3,2,77,24,16464,,,,24964078.94246575,978774.1150684932,65708.67671232877,6.1399999,,,,,,,,,,,,,,
54.580002,,1.27,1/31/05,55.25,53.25,,,,,,,33,4,2,86,23,16467,,,,24968690.69041096,978871.6191780823,65710.8794520548,6.2800002,,,,,,,,,,,,,,
54.25,,-.33,2/1/05,55.25,53,,,,,,,34,5,2,94,25,16468,,,,24973302.43835616,978969.1232876712,65713.08219178082,6.3800001,,,,,,,,,,,,,,
51.029999,,-3.22,2/2/05,52.25,50,,,,,,,35,6,2,61,21,16469,,,,24977914.18630137,979066.6273972604,65715.28493150685,6.3200002,,,,,,,,,,,,,,
54.419998,,3.39,2/3/05,55,53.5,,,,,,,38,2,2,83,25,16470,,,,24982525.93424657,979164.1315068493,65717.48767123287,6.1199999,,,,,,,,,,,,,,
53.080002,,-1.34,2/4/05,53.75,52.5,,,,,,,39,3,2,72,21,16471,,,,24996361.1780822,979456.6438356165,65724.09589041096,6.02,,,,,,,,,,,,,,
53,,-.08,2/7/05,53.25,52,,,,,,,40,4,2,56,21,16474,,,,25000972.9260274,979554.1479452054,65726.298630137,5.9499998,,,,,,,,,,,,,,
55.419998,,2.42,2/8/05,56,54.25,,,,,,,41,5,2,55,23,16475,,,,25005584.67397261,979651.6520547946,65728.50136986302,6.1999998,,,,,,,,,,,,,,
52.549999,,-2.87,2/9/05,53,52,,,,,,,42,6,2,53,26,16476,,,,25010196.42191781,979749.1561643835,65730.70410958905,6.21,,,,,,,,,,,,,,
52.889999,,.34,2/10/05,53.75,52.5,,,,,,,45,2,2,45,19,16477,,,,25014808.16986302,979846.6602739727,65732.90684931507,6.02,,,,,,,,,,,,,,
51.740002,,-1.15,2/11/05,52,51.25,,,,,,,46,3,2,51,18,16478,,,,25028643.41369863,980139.1726027399,65739.51506849314,5.9499998,,,,,,,,,,,,,,
53.240002,,1.5,2/14/05,55.5,52.5,,,,,,,47,4,2,56,22,16481,,,,25033255.16164383,980236.6767123288,65741.71780821918,6.0100002,,,,,,,,,,,,,,
53.009998,,-.23,2/15/05,54,52.25,,,,,,,49,6,2,56,22,16482,,,,25037866.90958904,980334.180821918,65743.92054794521,6.0999999,,,,,,,,,,,,,,
54.52,,1.51,2/16/05,55.25,54,,,,,,,52,2,2,76,25,16483,,,,25042478.65753424,980431.6849315069,65746.12328767125,6.0500002,,,,,,,,,,,,,,
53.009998,,-1.51,2/17/05,54,52.75,,,,,,,53,3,2,80,22,16484,,,,25047090.40547945,980529.189041096,65748.32602739727,5.8800001,,,,,,,,,,,,,,
53.16,,.15,2/18/05,53.5,52.75,,,,,,,54,4,2,63,20,16485,,,,25065537.39726028,980919.2054794522,65757.13698630137,5.9200001,,,,,,,,,,,,,,
52.939999,,-.22,2/22/05,53.5,52,,,,,,,55,5,2,60,24,16489,,,,25070149.14520548,981016.7095890411,65759.33972602739,6.02,,,,,,,,,,,,,,
54.009998,,1.08,2/23/05,54.5,53.75,,,,,,,56,6,2,61,22,16490,,,,25074760.89315069,981114.2136986302,65761.54246575342,6.3299999,,,,,,,,,,,,,,
54.18,,.17,2/24/05,55,53,,,,,,,59,2,2,53,18,16491,,,,25079372.64109589,981211.7178082191,65763.74520547946,6.2399998,,,,,,,,,,,,,,
56.799999,,2.62,2/25/05,57.25,55.25,,,,,,,60,3,3,61,19,16492,,,,25093207.8849315,981504.2301369864,65770.35342465754,6.6199999,,,,,,,,,,,,,,
56.32,,-.49,2/28/05,56.75,55.75,,,,,,,61,4,3,76,24,16495,,,,25097819.63287671,981601.7342465755,65772.55616438357,6.6300001,,,,,,,,,,,,,,
54.919998,,-1.39,3/1/05,55.5,54,,,,,,,62,5,3,53,22,16496,,,,25102431.38082191,981699.2383561644,65774.75890410959,6.6100001,,,,,,,,,,,,,,
54.27,,-.65,3/2/05,54.75,53.5,,,,,,,63,6,3,55,21,16497,,,,25107043.12876712,981796.7424657536,65776.96164383562,6.71,,,,,,,,,,,,,,
55.509998,,1.24,3/3/05,56.25,55.25,,,,,,,66,2,3,67,25,16498,,,,25111654.87671234,981894.2465753425,65779.16438356164,6.5100002,,,,,,,,,,,,,,
55.459999,,-.05,3/4/05,56.25,55,,,,,,,67,3,3,61,20,16499,,,,25125490.12054795,982186.7589041097,65785.77260273973,6.6599998,,,,,,,,,,,,,,
55.77,,.31,3/7/05,56,55,,,,,,,68,4,3,76,24,16502,,,,25130101.86849315,982284.2630136986,65787.97534246575,6.8099999,,,,,,,,,,,,,,
57.720001,,1.95,3/8/05,58.25,57,,,,,,,69,5,3,61,22,16503,,,,25134713.61643836,982381.7671232878,65790.17808219179,6.9899998,,,,,,,,,,,,,,
55.77,,-1.95,3/9/05,56.25,55,,,,,,,70,6,3,58,23,16504,,,,25139325.36438356,982479.2712328767,65792.38082191782,6.9099998,,,,,,,,,,,,,,
55.549999,,-.22,3/10/05,55.75,55,,,,,,,73,2,3,48,19,16505,,,,25143937.11232877,982576.7753424658,65794.58356164384,6.73,,,,,,,,,,,,,,
55.830002,,.28,3/11/05,56.25,54.5,,,,,,,74,3,3,70,26,16506,,,,25157772.35616438,982869.2876712328,65801.19178082192,6.8600001,,,,,,,,,,,,,,
58.240002,,2.4,3/14/05,59,56.75,,,,,,,75,4,3,78,26,16509,,,,25162384.10410959,982966.791780822,65803.39452054794,7.1599998,,,,,,,,,,,,,,
57.119999,,-1.12,3/15/05,57.75,56.25,,,,,,,76,5,3,88,24,16510,,,,25166995.85205479,983064.2958904109,65805.59726027396,7.0799999,,,,,,,,,,,,,,
57.490002,,.38,3/16/05,59,57,,,,,,,77,6,3,78,26,16511,,,,25171607.59999999,983161.8,65807.8,7.25,,,,,,,,,,,,,,
58.139999,,.64,3/17/05,59.5,57.75,,,,,,,80,2,3,69,23,16512,,,,25176219.34794521,983259.3041095892,65810.00273972603,7.1199999,,,,,,,,,,,,,,
58.389999,,.26,3/18/05,58.75,57.5,,,,,,,81,3,3,51,21,16513,,,,25190054.59178083,983551.8164383562,65816.61095890412,7.1599998,,,,,,,,,,,,,,
58.43,,.03,3/21/05,58.75,58,,,,,,,82,4,3,89,23,16516,,,,25194666.33972603,983649.3205479453,65818.81369863014,7.2399998,,,,,,,,,,,,,,
56.27,,-2.16,3/22/05,57.25,55,,,,,,,84,6,3,75,26,16517,,,,25199278.08767124,983746.8246575342,65821.01643835616,7.1100001,,,,,,,,,,,,,,
60.57,,4.31,3/23/05,63.75,58,,,,,,,87,2,3,73,27,16518,,,,25203889.83561644,983844.3287671234,65823.21917808219,7.0700002,,,,,,,,,,,,,,
58.939999,,-1.63,3/24/05,59.75,58.25,,,,,,,88,3,3,63,24,16519,,,,25222336.82739726,984234.3452054795,65832.0301369863,6.9400001,,,,,,,,,,,,,,
58.720001,,-.22,3/28/05,59.25,57,,,,,,,89,4,3,75,24,16523,,,,25226948.57534246,984331.8493150685,65834.23287671234,6.9299998,,,,,,,,,,,,,,
58.439999,,-.28,3/29/05,60.5,55.5,,,,,,,90,5,3,71,23,16524,,,,25231560.32328767,984429.3534246576,65836.43561643836,7.1799998,,,,,,,,,,,,,,
57.700001,,-.74,3/30/05,59,56.75,,,,,,,91,6,4,69,25,16525,,,,25236172.07123289,984526.8575342465,65838.63835616439,7.46,,,,,,,,,,,,,,
59.82,,2.12,3/31/05,60.75,58.75,,,,,,,94,2,4,79,25,16526,,,,25240783.81917809,984624.3616438357,65840.84109589041,7.5700002,,,,,,,,,,,,,,
61.630001,,1.81,4/1/05,62.5,61,,,,,,,95,3,4,52,23,16527,,,,25254619.0630137,984916.8739726029,65847.44931506849,7.8000002,,,,,,,,,,,,,,
59.349998,,-2.28,4/4/05,61.5,58.25,,,,,,,96,4,4,64,23,16530,,,,25259230.81095891,985014.3780821918,65849.65205479453,7.4400001,,,,,,,,,,,,,,
60.689999,,1.34,4/5/05,61.25,60.25,,,,,,,97,5,4,51,20,16531,,,,25263842.55890411,985111.882191781,65851.85479452055,7.46,,,,,,,,,,,,,,
58.580002,,-2.11,4/6/05,59.25,58.25,,,,,,,98,6,4,56,22,16532,,,,25268454.30684932,985209.3863013699,65854.05753424657,7.5,,,,,,,,,,,,,,
59.240002,,.66,4/7/05,59.75,59,,,,,,,101,2,4,57,22,16533,,,,25273066.05479452,985306.890410959,65856.26027397261,7.2600002,,,,,,,,,,,,,,
59.209999,,-.03,4/8/05,60,58.5,,,,,,,102,3,4,47,25,16534,,,,25286901.29863013,985599.402739726,65862.86849315069,7.1700001,,,,,,,,,,,,,,
61.259998,,2.05,4/11/05,62.5,60.75,,,,,,,103,4,4,67,27,16537,,,,25291513.04657534,985696.9068493152,65865.07123287671,7.3400002,,,,,,,,,,,,,,
60.080002,,-1.19,4/12/05,63,59.25,,,,,,,104,5,4,56,26,16538,,,,25296124.79452054,985794.4109589041,65867.27397260274,7.0700002,,,,,,,,,,,,,,
60.860001,,.78,4/13/05,63,58.849998,,,,,,,105,6,4,54,20,16539,,,,25300736.54246576,985891.9150684932,65869.47671232876,7.02,,,,,,,,,,,,,,
62.43,,1.57,4/14/05,63.75,61,,,,,,,108,2,4,68,24,16540,,,,25305348.29041097,985989.4191780821,65871.6794520548,6.9499998,,,,,,,,,,,,,,
61.549999,,-.88,4/15/05,62.25,60,,,,,,,109,3,4,60,28,16541,,,,25319183.53424658,986281.9315068494,65878.28767123289,6.9499998,,,,,,,,,,,,,,
60.82,,-.73,4/18/05,61.25,59.25,,,,,,,110,4,4,60,25,16544,,,,25323795.28219178,986379.4356164385,65880.49041095891,6.9499998,,,,,,,,,,,,,,
60.18,,-.64,4/19/05,60.75,59.75,,,,,,,111,5,4,53,23,16545,,,,25328407.03013699,986476.9397260274,65882.69315068494,7.0999999,,,,,,,,,,,,,,
58.189999,,-1.99,4/20/05,58.75,57.5,,,,,,,112,6,4,40,24,16546,,,,25333018.77808219,986574.4438356166,65884.89589041096,6.9299998,,,,,,,,,,,,,,
59.529999,,1.34,4/21/05,60,58,,,,,,,115,2,4,47,22,16547,,,,25337630.5260274,986671.9479452055,65887.09863013698,7.0599999,,,,,,,,,,,,,,
59.880001,,.34,4/22/05,60.75,56.25,,,,,,,116,3,4,46,22,16548,,,,25351465.76986301,986964.4602739727,65893.70684931507,7.27,,,,,,,,,,,,,,
,,,4/25/05,,,,,,,,,,,,,,16551,,,,,,,7.0799999,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,16552,,,,,,,7.0999999,,,,,,,,,,,,,,
51.650002,,-8.23,,53.5,49.5,,,,,,,119,6,4,39,22,16553,,,,25365301.01369864,987256.9726027397,65900.31506849316,6.6700001,,,,,,,,,,,,,,
53.810001,,2.17,4/28/05,55.5,53,,,,,,,122,2,5,75,23,16554,,,,25369912.76164384,987354.4767123288,65902.51780821919,6.6399999,,,,,,,,,,,,,,
52.130001,,-1.68,4/29/05,52.75,51.25,,,,,,,123,3,5,79,23,16555,,,,25383748.00547945,987646.9890410958,65909.12602739726,6.5,,,,,,,,,,,,,,
54.119999,,1.99,5/2/05,54.75,53.5,,,,,,,124,4,5,60,25,16558,,,,25388359.75342466,987744.493150685,65911.32876712328,6.6100001,,,,,,,,,,,,,,
53.669998,,-.45,5/3/05,54,53.25,,,,,,,125,5,5,80,27,16559,,,,25392971.50136986,987841.9972602741,65913.53150684931,6.4899998,,,,,,,,,,,,,,
52.650002,,-1.02,5/4/05,53.5,52.25,,,,,,,126,6,5,89,25,16560,,,,25397583.24931507,987939.5013698631,65915.73424657535,6.6500001,,,,,,,,,,,,,,
55.32,,2.66,5/5/05,56.25,54.75,,,,,,,129,2,5,84,27,16561,,,,25402194.99726027,988037.0054794522,65917.93698630137,6.6700001,,,,,,,,,,,,,,
54.529999,,-.79,5/6/05,55,51.5,,,,,,,130,3,5,78,24,16562,,,,25416030.24109589,988329.5178082192,65924.54520547946,6.5599999,,,,,,,,,,,,,,
54.049999,,-.48,5/9/05,55.25,51.25,,,,,,,131,4,5,77,26,16565,,,,25420641.98904109,988427.0219178083,65926.74794520548,6.6700001,,,,,,,,,,,,,,
52.029999,,-2.02,5/10/05,52.5,51,,,,,,,132,5,5,109,26,16566,,,,25425253.73698631,988524.5260273973,65928.95068493151,6.6300001,,,,,,,,,,,,,,
49.060001,,-2.97,5/11/05,52,47.5,,,,,,,133,6,5,118,26,16567,,,,25429865.48493151,988622.0301369864,65931.15342465753,6.6199999,,,,,,,,,,,,,,
52.830002,,3.77,5/12/05,53.099998,51.75,,,,,,,136,2,5,121,25,16568,,,,25434477.23287672,988719.5342465753,65933.35616438356,6.4699998,,,,,,,,,,,,,,
51.490002,,-1.34,5/13/05,53.25,48.75,,,,,,,137,3,5,64,23,16569,,,,25448312.47671233,989012.0465753425,65939.96438356164,6.4499998,,,,,,,,,,,,,,
49.5,,-1.99,5/16/05,50.5,46.5,,,,,,,138,4,5,76,25,16572,,,,25452924.22465754,989109.5506849315,65942.16712328768,6.4099998,,,,,,,,,,,,,,
45.66,,-3.84,5/17/05,50,42.75,,,,,,,139,5,5,86,27,16573,,,,25457535.97260274,989207.0547945206,65944.36986301371,6.5,,,,,,,,,,,,,,
46.700001,,1.04,5/18/05,54.75,45,,,,,,,140,6,5,53,24,16574,,,,25462147.72054794,989304.5589041098,65946.57260273973,6.3899999,,,,,,,,,,,,,,
58.610001,,11.91,5/19/05,60.75,55,,,,,,,143,2,5,67,28,16575,,,,25466759.46849315,989402.0630136987,65948.77534246576,6.3600001,,,,,,,,,,,,,,
58.5,,-.1,5/20/05,59.5,55.5,,,,,,,144,3,5,57,28,16576,,,,25480594.71232876,989694.5753424659,65955.38356164383,6.3299999,,,,,,,,,,,,,,
55.5,,-3.01,5/23/05,56.75,54,,,,,,,145,4,5,68,29,16579,,,,25485206.46027397,989792.0794520548,65957.58630136985,6.4499998,,,,,,,,,,,,,,
49.610001,,-5.88,5/24/05,51,48.75,,,,,,,147,6,5,56,25,16580,,,,25489818.20821919,989889.583561644,65959.78904109589,6.3299999,,,,,,,,,,,,,,
,,,5/25/05,,,,,,,,,,,,,,16581,,,,,,,6.3000002,,,,,,,,,,,,,,
48.490002,,-1.12,,49.75,46.75,,,,,,,151,3,5,56,26,16582,,,,25499041.70410959,990084.591780822,65964.19452054796,6.2199998,,,,,,,,,,,,,,
47.830002,,-.66,5/27/05,48.5,45.25,,,,,,,152,4,6,92,28,16583,,,,25517488.69589041,990474.6082191782,65973.00547945205,6.3099999,,,,,,,,,,,,,,
46.599998,,-1.24,5/31/05,47.75,41.5,,,,,,,153,5,6,123,27,16587,,,,25522100.44383562,990572.1123287671,65975.20821917808,6.3600001,,,,,,,,,,,,,,
45.369999,,-1.23,6/1/05,46.25,44,,,,,,,154,6,6,97,27,16588,,,,25526712.19178082,990669.6164383562,65977.4109589041,6.6300001,,,,,,,,,,,,,,
43.419998,,-1.95,6/2/05,45.25,40,,,,,,,157,2,6,82,21,16589,,,,25531323.93972602,990767.1205479451,65979.61369863014,6.6500001,,,,,,,,,,,,,,
44.650002,,1.23,6/3/05,46,43,,,,,,,158,3,6,110,26,16590,,,,25545159.18356164,991059.6328767124,65986.22191780823,7.0500002,,,,,,,,,,,,,,
44.880001,,.23,6/6/05,49,44,,,,,,,159,4,6,85,27,16593,,,,25549770.93150686,991157.1369863015,65988.42465753425,7.1300001,,,,,,,,,,,,,,
50.459999,,5.58,6/7/05,57.25,46.5,,,,,,,160,5,6,73,25,16594,,,,25554382.67945206,991254.6410958904,65990.62739726028,7.2199998,,,,,,,,,,,,,,
48.349998,,-2.11,6/8/05,49.75,47.5,,,,,,,161,6,6,90,20,16595,,,,25558994.42739727,991352.1452054796,65992.8301369863,7.0500002,,,,,,,,,,,,,,
56.049999,,7.7,6/9/05,57.5,55.5,,,,,,,164,2,6,134,28,16596,,,,25563606.17534247,991449.6493150685,65995.03287671233,7.0900002,,,,,,,,,,,,,,
57.540001,,1.48,6/10/05,58.5,52.75,,,,,,,165,3,6,81,31,16597,,,,25577441.41917808,991742.1616438357,66001.64109589042,7.0799999,,,,,,,,,,,,,,
57.07,,-.47,6/13/05,58.25,56,,,,,,,166,4,6,94,28,16600,,,,25582053.16712329,991839.6657534246,66003.84383561644,7.3200002,,,,,,,,,,,,,,
58.23,,1.16,6/14/05,60.5,56.75,,,,,,,167,5,6,89,23,16601,,,,25586664.91506849,991937.1698630138,66006.04657534247,7.3899999,,,,,,,,,,,,,,
55.009998,,-3.22,6/15/05,55.5,54.25,,,,,,,168,6,6,85,24,16602,,,,25591276.6630137,992034.6739726027,66008.2493150685,7.4099998,,,,,,,,,,,,,,
56.889999,,1.88,6/16/05,58.5,56,,,,,,,171,2,6,130,23,16603,,,,25595888.4109589,992132.1780821919,66010.45205479453,7.6100001,,,,,,,,,,,,,,
62.849998,,5.96,6/17/05,64.5,60,,,,,,,172,3,6,146,30,16604,,,,25609723.65479451,992424.6904109591,66017.0602739726,7.8000002,,,,,,,,,,,,,,
62.490002,,-.36,6/20/05,67.5,60,,,,,,,173,4,6,166,28,16607,,,,25614335.40273973,992522.194520548,66019.26301369863,7.46,,,,,,,,,,,,,,
65.82,,3.33,6/21/05,72,63.75,,,,,,,174,5,6,119,27,16608,,,,25618947.15068494,992619.6986301371,66021.46575342465,7.3899999,,,,,,,,,,,,,,
61.400002,,-4.42,6/22/05,63,57,,,,,,,175,6,6,110,26,16609,,,,25623558.89863014,992717.2027397261,66023.66849315069,7.5100002,,,,,,,,,,,,,,
58.880001,,-2.51,6/23/05,62,55.75,,,,,,,178,2,6,105,24,16610,,,,25628170.64657535,992814.7068493152,66025.87123287671,7.4499998,,,,,,,,,,,,,,
56.27,,-2.62,6/24/05,58.5,55,,,,,,,179,3,6,121,27,16611,,,,25642005.89041096,993107.2191780822,66032.4794520548,7.29,,,,,,,,,,,,,,
58.32,,2.05,6/27/05,63.5,56.25,,,,,,,180,4,6,178,31,16614,,,,25646617.63835616,993204.7232876713,66034.68219178083,7.04,,,,,,,,,,,,,,
56.82,,-1.5,6/28/05,58,54.5,,,,,,,182,6,7,125,29,16615,,,,25651229.38630137,993302.2273972603,66036.88493150685,7.0799999,,,,,,,,,,,,,,
,,,6/29/05,,,,,,,,,,,,,,16616,,,,,,,7.0100002,,,,,,,,,,,,,,
59.869999,,3.05,,61.75,58.75,,,,,,,186,3,7,139,30,16617,,,,25660452.88219178,993497.2356164383,66041.2904109589,7.0100002,,,,,,,,,,,,,,
65.809998,,5.94,7/1/05,74,63.75,,,,,,,187,4,7,151,32,16618,,,,25678899.87397261,993887.2520547945,66050.10136986301,7.3800001,,,,,,,,,,,,,,
74.779999,,8.970000000000001,7/5/05,80,70,,,,,,,188,5,7,192,36,16622,,,,25683511.62191781,993984.7561643836,66052.30410958905,7.6900001,,,,,,,,,,,,,,
62.779999,,-12,7/6/05,69,58.75,,,,,,,189,6,7,114,31,16623,,,,25688123.36986302,994082.2602739728,66054.50684931508,7.6199999,,,,,,,,,,,,,,
68.599998,,5.83,7/7/05,71,66,,,,,,,192,2,7,167,30,16624,,,,25692735.11780822,994179.7643835617,66056.7095890411,7.8699999,,,,,,,,,,,,,,
75.449997,,6.84,7/8/05,77,72,,,,,,,193,3,7,209,34,16625,,,,25706570.36164384,994472.2767123289,66063.31780821917,7.3499999,,,,,,,,,,,,,,
79.470001,,4.02,7/11/05,82.25,75.5,,,,,,,194,4,7,173,31,16628,,,,25711182.10958904,994569.7808219178,66065.5205479452,7.79,,,,,,,,,,,,,,
75.260002,,-4.2,7/12/05,78.5,74,,,,,,,195,5,7,182,32,16629,,,,25715793.85753424,994667.284931507,66067.72328767124,7.7800002,,,,,,,,,,,,,,
74.160004,,-1.11,7/13/05,90,71.75,,,,,,,196,6,7,196,30,16630,,,,25720405.60547945,994764.7890410959,66069.92602739726,7.9899998,,,,,,,,,,,,,,
87.050003,,12.9,7/14/05,107.95,82,,,,,,,199,2,7,148,31,16631,,,,25725017.35342465,994862.293150685,66072.1287671233,8.0200005,,,,,,,,,,,,,,
102.79,,15.73,7/15/05,113,86.5,,,,,,,200,3,7,168,32,16632,,,,25738852.59726028,995154.805479452,66078.73698630137,7.77,,,,,,,,,,,,,,
99.809998,,-2.97,7/18/05,105.5,96.5,,,,,,,201,4,7,165,33,16635,,,,25743464.34520549,995252.3095890412,66080.9397260274,7.6999998,,,,,,,,,,,,,,
93.459999,,-6.36,7/19/05,97,85,,,,,,,202,5,7,135,27,16636,,,,25748076.09315069,995349.8136986301,66083.14246575342,7.75,,,,,,,,,,,,,,
80.720001,,-12.74,7/20/05,82.25,78.5,,,,,,,203,6,7,136,32,16637,,,,25752687.84109589,995447.3178082192,66085.34520547945,7.6399999,,,,,,,,,,,,,,
85.019997,,4.31,7/21/05,89.25,82,,,,,,,206,2,7,121,30,16638,,,,25757299.5890411,995544.8219178084,66087.54794520547,7.4099998,,,,,,,,,,,,,,
74.57,,-10.45,7/22/05,78,72,,,,,,,207,3,7,182,30,16639,,,,25771134.83287671,995837.3342465754,66094.15616438357,7.3800001,,,,,,,,,,,,,,
73.199997,,-1.37,7/25/05,74.75,70.25,,,,,,,208,4,7,183,32,16642,,,,25775746.58082192,995934.8383561645,66096.3589041096,7.4499998,,,,,,,,,,,,,,
69.889999,,-3.32,7/26/05,77,68.5,,,,,,,210,6,7,139,29,16643,,,,25780358.32876712,996032.3424657534,66098.56164383562,7.52,,,,,,,,,,,,,,
,,,7/27/05,,,,,,,,,,,,,,16644,,,,,,,7.6900001,,,,,,,,,,,,,,
76.190002,,6.31,,78,74,,,,,,,213,2,8,223,32,16645,,,,25789581.82465753,996227.3506849315,66102.96712328767,7.7600002,,,,,,,,,,,,,,
75.699997,,-.49,7/29/05,78,73,,,,,,,214,3,8,180,33,16646,,,,25803417.06849316,996519.8630136987,66109.57534246575,8.0299997,,,,,,,,,,,,,,
79.809998,,4.11,8/1/05,81.5,78,,,,,,,215,4,8,198,32,16649,,,,25808028.81643836,996617.3671232876,66111.77808219178,8.3800001,,,,,,,,,,,,,,
82.559998,,2.74,8/2/05,84,77.25,,,,,,,216,5,8,220,33,16650,,,,25812640.56438357,996714.8712328768,66113.98082191781,8.75,,,,,,,,,,,,,,
76.150002,,-6.41,8/3/05,79,74.5,,,,,,,217,6,8,200,31,16651,,,,25817252.31232877,996812.3753424657,66116.18356164385,8.5500002,,,,,,,,,,,,,,
81.169998,,5.02,8/4/05,84.75,79.25,,,,,,,220,2,8,243,35,16652,,,,25821864.06027398,996909.8794520549,66118.38630136987,8.6000004,,,,,,,,,,,,,,
83.809998,,2.64,8/5/05,84.75,83,,,,,,,221,3,8,312,33,16653,,,,25835699.30410959,997202.3917808221,66124.99452054795,8.9300003,,,,,,,,,,,,,,
79.290001,,-4.53,8/8/05,80,78.25,,,,,,,222,4,8,251,34,16656,,,,25840311.05205479,997299.895890411,66127.19726027397,8.6999998,,,,,,,,,,,,,,
79.010002,,-.28,8/9/05,80,77.25,,,,,,,223,5,8,260,34,16657,,,,25844922.8,997397.4000000001,66129.39999999999,8.8199997,,,,,,,,,,,,,,
78.209999,,-.8,8/10/05,80,77.5,,,,,,,224,6,8,139,30,16658,,,,25849534.5479452,997494.9041095891,66131.60273972603,9.29,,,,,,,,,,,,,,
83.459999,,5.25,8/11/05,86,82.75,,,,,,,227,2,8,154,33,16659,,,,25854146.29589041,997592.4082191782,66133.80547945206,9.5900002,,,,,,,,,,,,,,
81.309998,,-2.14,8/12/05,83,77,,,,,,,228,3,8,193,30,16660,,,,25867981.53972603,997884.9205479452,66140.41369863015,9.5299997,,,,,,,,,,,,,,
76.57,,-4.74,8/15/05,78.5,75.5,,,,,,,229,4,8,209,31,16663,,,,25872593.28767124,997982.4246575343,66142.61643835617,9.6599998,,,,,,,,,,,,,,
78.18,,1.61,8/16/05,82.75,77.5,,,,,,,230,5,8,148,34,16664,,,,25877205.03561644,998079.9287671233,66144.81917808219,9.9899998,,,,,,,,,,,,,,
74.099998,,-4.09,8/17/05,76.5,73.25,,,,,,,231,6,8,158,31,16665,,,,25881816.78356165,998177.4328767124,66147.02191780822,9.3800001,,,,,,,,,,,,,,
77.809998,,3.71,8/18/05,83,76.25,,,,,,,234,2,8,164,34,16666,,,,25886428.53150685,998274.9369863013,66149.22465753424,9.0900002,,,,,,,,,,,,,,
81.220001,,3.41,8/19/05,82.25,80,,,,,,,235,3,8,172,32,16667,,,,25900263.77534246,998567.4493150685,66155.83287671233,9.4399996,,,,,,,,,,,,,,
93.290001,,12.07,8/22/05,95.5,89.5,,,,,,,236,4,8,177,29,16670,,,,25904875.52328767,998664.9534246577,66158.03561643836,9.96,,,,,,,,,,,,,,
90.510002,,-2.78,8/23/05,92.25,82.75,,,,,,,237,5,8,256,30,16671,,,,25909487.27123287,998762.4575342466,66160.23835616439,10.02,,,,,,,,,,,,,,
84.029999,,-6.47,8/24/05,93,81,,,,,,,238,6,8,230,30,16672,,,,25914099.01917808,998859.9616438358,66162.44109589042,9.7700005,,,,,,,,,,,,,,
91.419998,,7.38,8/25/05,94.5,89.5,,,,,,,241,2,8,161,31,16673,,,,25918710.76712328,998957.4657534247,66164.64383561644,9.8599997,,,,,,,,,,,,,,
100.89,,9.470000000000001,8/26/05,103,99,,,,,,,242,3,8,203,33,16674,,,,25932546.01095891,999249.9780821919,66171.25205479452,9.8599997,,,,,,,,,,,,,,
100.7,,-.2,8/29/05,103,99.5,,,,,,,244,5,9,195,32,16677,,,,25937157.75890411,999347.4821917808,66173.45479452054,12.36,,,,,,,,,,,,,,
99.32,,-1.37,8/30/05,100,96.5,,,,,,,245,6,9,148,29,16678,,,,25941769.50684932,999444.98630137,66175.65753424658,12.69,,,,,,,,,,,,,,
,,,8/31/05,,,,,,,,,,,,,,16679,,,,,,,11.36,,,,,,,,,,,,,,
94.82,,-4.51,,96.5,93.5,,,,,,,249,3,9,201,32,16680,,,,25950993.00273973,999639.994520548,66180.06301369863,11.75,,,,,,,,,,,,,,
93.910004,,-.91,9/2/05,95,91.75,,,,,,,250,4,9,180,35,16681,,,,25969439.99452055,1000030.010958904,66188.87397260274,11.56,,,,,,,,,,,,,,
85.690002,,-8.220000000000001,9/6/05,88.5,84.849998,,,,,,,251,5,9,180,32,16685,,,,25974051.74246575,1000127.515068493,66191.07671232877,11.03,,,,,,,,,,,,,,
79.089996,,-6.6,9/7/05,82,77,,,,,,,252,6,9,186,32,16686,,,,25978663.49041095,1000225.019178082,66193.27945205479,10.92,,,,,,,,,,,,,,
79.339996,,.26,9/8/05,80.25,78.25,,,,,,,255,2,9,203,31,16687,,,,25983275.23835616,1000322.523287671,66195.48219178081,11.03,,,,,,,,,,,,,,
75.330002,,-4.01,9/9/05,76.5,74.75,,,,,,,256,3,9,156,28,16688,,,,25997110.48219179,1000615.035616438,66202.0904109589,10.68,,,,,,,,,,,,,,
77.330002,,2,9/12/05,79.5,76,,,,,,,257,4,9,151,29,16691,,,,26001722.23013699,1000712.539726028,66204.29315068494,10.71,,,,,,,,,,,,,,
