,doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge,monthly_average
1085,118.0,6.0,4.0,54.5,51.75,52.889999,-0.95,,120.0,33.0,16917.0,38.611,14.278999,,,,,,,,,,,,,,,,,,,,,4/26/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26647211.0467,1014412.36538,66594.4230769,7.1700001,matched (3),54.683684
1086,,,,,,,,,,,16918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9400001,using only (2),0.0
1087,121.0,2.0,5.0,56.25,50.0,53.139999,0.25,,153.0,33.0,16919.0,48.372726,4.7672729,,,,,,,,,,,,,,,,,,,,,4/28/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26649493.7555,1014461.55769,66596.9615385,6.6399999,matched (3),53.1336841579
1088,122.0,3.0,5.0,54.25,51.0,53.279999,0.14,,172.0,30.0,16922.0,52.067272,1.2127266,,,,,,,,,,,,,,,,,,,,,5/1/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26652917.8187,1014535.34615,66600.7692308,6.5300002,matched (3),53.1336841579
1089,123.0,4.0,5.0,55.0,50.5,53.349998,0.08,,179.0,31.0,16923.0,47.485001,5.8649979,,,,,,,,,,,,,,,,,,,,,5/2/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26654059.1731,1014559.94231,66602.0384615,6.6799998,matched (3),53.1336841579
1090,124.0,5.0,5.0,52.75,50.0,51.389999,-1.97,,171.0,30.0,16924.0,42.186001,9.2039986,,,,,,,,,,,,,,,,,,,,,5/3/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26655200.5275,1014584.53846,66603.3076923,6.5599999,matched (3),53.1336841579
1091,125.0,6.0,5.0,50.5,46.0,47.939999,-3.44,,191.0,29.0,16925.0,40.239998,7.7000008,,,,,,,,,,,,,,,,,,,,,5/4/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26656341.8819,1014609.13462,66604.5769231,6.4699998,matched (3),53.1336841579
1092,128.0,2.0,5.0,57.0,49.0,50.290001,2.35,,174.0,30.0,16926.0,48.359093,1.9309082,,,,,,,,,,,,,,,,,,,,,5/5/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26657483.2363,1014633.73077,66605.8461538,6.8000002,matched (3),53.1336841579
1093,129.0,3.0,5.0,57.5,51.75,53.84,3.54,,125.0,29.0,16929.0,49.888,3.9519997,,,,,,,,,,,,,,,,,,,,,5/8/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26660907.2995,1014707.51923,66609.6538462,6.54,matched (3),53.1336841579
1094,130.0,4.0,5.0,59.0,56.0,57.720001,3.88,,138.0,30.0,16930.0,47.778999,9.9410019,,,,,,,,,,,,,,,,,,,,,5/9/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26662048.6538,1014732.11538,66610.9230769,6.5500002,matched (3),53.1336841579
1095,131.0,5.0,5.0,61.0,57.0,58.880001,1.17,,133.0,30.0,16931.0,44.051998,14.828003,,,,,,,,,,,,,,,,,,,,,5/10/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26663190.0082,1014756.71154,66612.1923077,6.5,matched (3),53.1336841579
1096,132.0,6.0,5.0,56.25,50.0,54.790001,-4.1,,144.0,26.0,16932.0,41.487274,13.302727,,,,,,,,,,,,,,,,,,,,,5/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26664331.3626,1014781.30769,66613.4615385,6.8000002,matched (3),53.1336841579
1097,135.0,2.0,5.0,59.0,53.0,55.220001,0.43,,181.0,31.0,16933.0,53.394547,1.8254547,,,,,,,,,,,,,,,,,,,,,5/12/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26665472.717,1014805.90385,66614.7307692,6.3499999,matched (3),53.1336841579
1098,136.0,3.0,5.0,59.25,55.0,56.599998,1.38,,189.0,33.0,16936.0,55.102001,1.4979973,,,,,,,,,,,,,,,,,,,,,5/15/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26668896.7802,1014879.69231,66618.5384615,5.9200001,matched (3),53.1336841579
1099,137.0,4.0,5.0,60.0,57.75,58.400002,1.8,,178.0,33.0,16937.0,50.396,8.0040016,,,,,,,,,,,,,,,,,,,,,5/16/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26670038.1346,1014904.28846,66619.8076923,5.9899998,matched (3),53.1336841579
1100,138.0,5.0,5.0,61.0,58.25,59.599998,1.2,,185.0,32.0,16938.0,44.292,15.307999,,,,,,,,,,,,,,,,,,,,,5/17/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26671179.489,1014928.88462,66621.0769231,6.1500001,matched (3),53.1336841579
1101,139.0,6.0,5.0,55.5,45.75,53.310001,-6.29,,158.0,34.0,16939.0,41.396362,11.913639,,,,,,,,,,,,,,,,,,,,,5/18/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26672320.8434,1014953.48077,66622.3461538,5.79,matched (3),53.1336841579
1102,142.0,2.0,5.0,50.0,43.5,47.900002,-5.41,,168.0,29.0,16940.0,50.978889,-3.0788879,,,,,,,,,,,,,,,,,,,,,5/19/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26673462.1978,1014978.07692,66623.6153846,5.77,matched (3),53.1336841579
1103,143.0,3.0,5.0,51.0,44.0,48.380001,0.48,,179.0,28.0,16943.0,46.373749,2.0062523,,,,,,,,,,,,,,,,,,,,,5/22/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26676886.261,1015051.86538,66627.4230769,5.9099998,matched (3),53.1336841579
1104,144.0,4.0,5.0,61.200001,51.0,53.119999,4.74,,171.0,34.0,16944.0,42.433334,10.686665,,,,,,,,,,,,,,,,,,,,,5/23/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26678027.6154,1015076.46154,66628.6923077,6.27,matched (3),53.1336841579
1105,146.0,6.0,5.0,44.0,41.5,42.389999,-10.73,,153.0,30.0,16945.0,35.603333,6.7866669,,,,,,,,,,,,,,,,,,,,,5/24/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26679168.9698,1015101.05769,66629.9615385,6.0100002,matched (3),53.1336841579
1106,,,,,,,,,,,16946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8499999,using only (2),0.0
1107,150.0,3.0,5.0,46.0,43.5,44.290001,1.9,,143.0,29.0,16947.0,52.075554,-7.785553,,,,,,,,,,,,,,,,,,,,,5/26/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26681451.6786,1015150.25,66632.5,5.7800002,matched (3),44.290001
1108,,,,,,,,,,,16951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1999998,using only (2),0.0
1109,,,,,,,,,,,16952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9699998,using only (2),0.0
1110,153.0,6.0,6.0,59.75,53.0,58.009998,13.72,,101.0,25.0,16953.0,42.932728,15.077271,,,,,,,,,,,,,,,,,,,,,6/1/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26688299.8049,1015297.82692,66640.1153846,6.25,matched (3),60.02799985
1111,156.0,2.0,6.0,63.0,56.75,58.830002,0.81,,107.0,29.0,16954.0,50.385834,8.4441681,,,,,,,,,,,,,,,,,,,,,6/2/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26689441.1593,1015322.42308,66641.3846154,6.23,matched (3),60.02799985
1112,157.0,3.0,6.0,65.0,60.5,64.139999,5.31,,123.0,29.0,16957.0,50.132999,14.007,,,,,,,,,,,,,,,,,,,,,6/5/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26692865.2225,1015396.21154,66645.1923077,6.4000001,matched (3),60.02799985
1113,158.0,4.0,6.0,59.25,52.0,56.34,-7.8,,105.0,28.0,16958.0,46.543999,9.7960014,,,,,,,,,,,,,,,,,,,,,6/6/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26694006.5769,1015420.80769,66646.4615385,6.1599998,matched (3),60.02799985
1114,159.0,5.0,6.0,56.0,50.0,52.0,-4.34,,144.0,35.0,16959.0,40.163002,11.836998,,,,,,,,,,,,,,,,,,,,,6/7/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26695147.9313,1015445.40385,66647.7307692,5.8200002,matched (3),60.02799985
1115,160.0,6.0,6.0,55.0,49.0,51.790001,-0.21,,116.0,34.0,16960.0,39.374001,12.416,,,,,,,,,,,,,,,,,,,,,6/8/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26696289.2857,1015470.0,66649.0,5.8400002,matched (3),60.02799985
1116,163.0,2.0,6.0,56.75,50.5,52.450001,0.66,,131.0,32.0,16961.0,47.094543,5.3554573,,,,,,,,,,,,,,,,,,,,,6/9/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26697430.6401,1015494.59615,66650.2692308,6.0999999,matched (3),60.02799985
1117,164.0,3.0,6.0,55.25,51.0,54.32,1.87,,136.0,35.0,16964.0,52.380001,1.9399986,,,,,,,,,,,,,,,,,,,,,6/12/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26700854.7033,1015568.38462,66654.0769231,6.02,matched (3),60.02799985
1118,165.0,4.0,6.0,53.5,44.5,50.98,-3.34,,169.0,38.0,16965.0,49.652,1.3279991,,,,,,,,,,,,,,,,,,,,,6/13/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26701996.0577,1015592.98077,66655.3461538,5.9499998,matched (3),60.02799985
1119,166.0,5.0,6.0,53.0,45.75,49.049999,-1.93,,148.0,35.0,16966.0,42.092999,6.9570007,,,,,,,,,,,,,,,,,,,,,6/14/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26703137.4121,1015617.57692,66656.6153846,6.0799999,matched (3),60.02799985
1120,167.0,6.0,6.0,62.5,49.0,50.93,1.88,,157.0,37.0,16967.0,42.069092,8.8609085,,,,,,,,,,,,,,,,,,,,,6/15/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26704278.7665,1015642.17308,66657.8846154,6.4299998,matched (3),60.02799985
1121,170.0,2.0,6.0,64.0,55.0,59.369999,8.44,,104.0,32.0,16968.0,55.68,3.6899986,,,,,,,,,,,,,,,,,,,,,6/16/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26705420.1209,1015666.76923,66659.1538462,7.0300002,matched (3),60.02799985
1122,171.0,3.0,6.0,71.25,63.5,67.529999,8.16,,106.0,30.0,16971.0,59.085999,8.4440002,,,,,,,,,,,,,,,,,,,,,6/19/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26708844.1841,1015740.55769,66662.9615385,6.71,matched (3),60.02799985
1123,172.0,4.0,6.0,72.0,62.25,67.849998,0.32,,156.0,31.0,16972.0,59.042,8.8079987,,,,,,,,,,,,,,,,,,,,,6/20/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26709985.5385,1015765.15385,66664.2307692,6.6199999,matched (3),60.02799985
1124,173.0,5.0,6.0,73.0,68.5,69.940002,2.09,,162.0,28.0,16973.0,50.014,19.926003,,,,,,,,,,,,,,,,,,,,,6/21/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26711126.8929,1015789.75,66665.5,6.5,matched (3),60.02799985
1125,174.0,6.0,6.0,71.75,68.300003,70.199997,0.26,,121.0,30.0,16974.0,47.002728,23.197269,,,,,,,,,,,,,,,,,,,,,6/22/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26712268.2473,1015814.34615,66666.7692308,6.5100002,matched (3),60.02799985
1126,177.0,2.0,6.0,79.0,68.0,70.940002,0.74,,144.0,31.0,16975.0,56.065453,14.87455,,,,,,,,,,,,,,,,,,,,,6/23/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26713409.6016,1015838.94231,66668.0384615,6.1399999,matched (3),60.02799985
1127,178.0,3.0,6.0,72.0,66.0,68.830002,-2.12,,144.0,30.0,16978.0,58.273003,10.556999,,,,,,,,,,,,,,,,,,,,,6/26/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26716833.6648,1015912.73077,66671.8461538,5.8899999,matched (3),60.02799985
1128,179.0,4.0,6.0,68.5,60.75,65.699997,-3.13,,122.0,31.0,16979.0,56.22625,9.4737473,,,,,,,,,,,,,,,,,,,,,6/27/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26717975.0192,1015937.32692,66673.1153846,5.9699998,matched (3),60.02799985
1129,181.0,6.0,6.0,63.25,58.5,61.360001,-4.34,,125.0,32.0,16980.0,46.776669,14.583332,,,,,,,,,,,,,,,,,,,,,6/28/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26719116.3736,1015961.92308,66674.3846154,6.04,matched (3),60.02799985
1130,182.0,7.0,7.0,67.0,54.5,56.150002,-5.21,,188.0,34.0,16981.0,56.934544,-0.78454208,,,,,,,,,,,,,,,,,,,,,6/29/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26720257.728,1015986.51923,66675.6538462,6.0900002,matched (3),75.97625
1131,184.0,2.0,7.0,62.5,54.0,57.099998,0.95,,192.0,36.0,16982.0,65.864998,-8.7649994,,,,,,,,,,,,,,,,,,,,,6/30/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26721399.0824,1016011.11538,66676.9230769,5.8400002,matched (3),75.97625
1132,186.0,4.0,7.0,63.5,58.5,60.950001,3.85,,140.0,31.0,16985.0,51.238335,9.7116661,,,,,,,,,,,,,,,,,,,,,7/3/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26724823.1456,1016084.90385,66680.7307692,,master only (1),75.97625
1133,187.0,5.0,7.0,63.25,58.25,61.950001,1.0,,219.0,35.0,16987.0,52.720833,9.2291679,,,,,,,,,,,,,,,,,,,,,7/5/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26727105.8544,1016134.09615,66683.2692308,5.6999998,matched (3),75.97625
1134,188.0,6.0,7.0,58.5,55.5,56.290001,-5.66,,264.0,35.0,16988.0,45.392727,10.897274,,,,,,,,,,,,,,,,,,,,,7/6/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26728247.2088,1016158.69231,66684.5384615,5.2800002,matched (3),75.97625
1135,191.0,2.0,7.0,58.0,55.5,57.16,0.87,,163.0,27.0,16989.0,59.494545,-2.3345451,,,,,,,,,,,,,,,,,,,,,7/7/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26729388.5632,1016183.28846,66685.8076923,5.1799998,matched (3),75.97625
1136,192.0,3.0,7.0,59.0,53.75,57.849998,0.69,,228.0,33.0,16992.0,61.182999,-3.3330002,,,,,,,,,,,,,,,,,,,,,7/10/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26732812.6264,1016257.07692,66689.6153846,5.3200002,matched (3),75.97625
1137,193.0,4.0,7.0,61.0,58.0,59.369999,1.52,,224.0,32.0,16993.0,56.521999,2.8479996,,,,,,,,,,,,,,,,,,,,,7/11/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26733953.9808,1016281.67308,66690.8846154,5.5100002,matched (3),75.97625
1138,194.0,5.0,7.0,66.75,62.0,65.040001,5.67,,222.0,34.0,16994.0,48.569,16.471001,,,,,,,,,,,,,,,,,,,,,7/12/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26735095.3352,1016306.26923,66692.1538462,5.6599998,matched (3),75.97625
1139,195.0,6.0,7.0,70.25,66.75,69.110001,4.07,,175.0,34.0,16995.0,49.153637,19.956364,,,,,,,,,,,,,,,,,,,,,7/13/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26736236.6896,1016330.86538,66693.4230769,5.9200001,matched (3),75.97625
1140,198.0,2.0,7.0,109.5,79.75,92.489998,23.38,,143.0,34.0,16996.0,58.799091,33.690907,,,,,,,,,,,,,,,,,,,,,7/14/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26737378.044,1016355.46154,66694.6923077,6.2800002,matched (3),75.97625
1141,199.0,3.0,7.0,110.0,91.75,106.26,13.77,,118.0,30.0,16999.0,64.035004,42.224998,,,,,,,,,,,,,,,,,,,,,7/17/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26740802.1071,1016429.25,66698.5,6.27,matched (3),75.97625
1142,200.0,4.0,7.0,95.0,88.5,92.25,-14.01,,207.0,34.0,17000.0,60.066998,32.183002,,,,,,,,,,,,,,,,,,,,,7/18/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26741943.4615,1016453.84615,66699.7692308,6.02,matched (3),75.97625
1143,201.0,5.0,7.0,102.0,95.0,98.68,6.43,,172.0,30.0,17001.0,56.112,42.568001,,,,,,,,,,,,,,,,,,,,,7/19/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26743084.8159,1016478.44231,66701.0384615,5.8899999,matched (3),75.97625
1144,202.0,6.0,7.0,104.75,100.0,102.08,3.4,,140.0,31.0,17002.0,55.841816,46.238186,,,,,,,,,,,,,,,,,,,,,7/20/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26744226.1703,1016503.03846,66702.3076923,6.1399999,matched (3),75.97625
1145,205.0,2.0,7.0,220.0,100.75,122.89,20.81,,100.0,29.0,17003.0,57.932499,64.957504,,,,,,,,,,,,,,,,,,,,,7/21/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26745367.5247,1016527.63462,66703.5769231,5.9000001,matched (3),75.97625
1146,,,,,,,,,,,17006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3299999,using only (2),0.0
1147,,,,,,,,,,,17007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7800002,using only (2),0.0
1148,208.0,5.0,7.0,124.0,106.0,108.68,-58.13,,153.0,27.0,17008.0,54.705002,53.974998,,,,,,,,,,,,,,,,,,,,,7/26/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26751074.2967,1016650.61538,66709.9230769,6.71,matched (3),92.353335
1149,209.0,6.0,7.0,98.5,88.0,95.510002,-13.17,,108.0,28.0,17009.0,54.664444,40.845558,,,,,,,,,,,,,,,,,,,,,7/27/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26752215.6511,1016675.21154,66711.1923077,7.0300002,matched (3),92.353335
1150,212.0,2.0,7.0,80.0,68.0,72.870003,-22.64,,138.0,31.0,17010.0,52.014999,20.855003,,,,,,,,,,,,,,,,,,,,,7/28/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26753357.0055,1016699.80769,66712.4615385,7.2399998,matched (3),92.353335
1151,213.0,3.0,8.0,80.0,70.25,76.370003,3.5,,146.0,32.0,17013.0,52.329166,24.040836,,,,,,,,,,,,,,,,,,,,,7/31/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26756781.0687,1016773.59615,66716.2692308,8.04,matched (3),71.4686368636
1152,214.0,4.0,8.0,83.0,78.75,81.019997,4.65,,210.0,32.0,17014.0,52.548,28.471996,,,,,,,,,,,,,,,,,,,,,8/1/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26757922.4231,1016798.19231,66717.5384615,8.6599998,matched (3),71.4686368636
1153,215.0,5.0,8.0,78.0,76.75,77.510002,-3.51,,192.0,33.0,17015.0,50.332001,27.178001,,,,,,,,,,,,,,,,,,,,,8/2/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26759063.7775,1016822.78846,66718.8076923,8.6499996,matched (3),71.4686368636
1154,216.0,6.0,8.0,69.75,66.0,66.800003,-10.71,,184.0,31.0,17016.0,47.74818,19.051823,,,,,,,,,,,,,,,,,,,,,8/3/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26760205.1319,1016847.38462,66720.0769231,7.6100001,matched (3),71.4686368636
1155,219.0,2.0,8.0,74.25,70.0,71.860001,5.06,,191.0,35.0,17017.0,49.170834,22.689167,,,,,,,,,,,,,,,,,,,,,8/4/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26761346.4863,1016871.98077,66721.3461538,7.4400001,matched (3),71.4686368636
1156,220.0,3.0,8.0,74.5,71.75,73.18,1.32,,169.0,37.0,17020.0,57.366669,15.813332,,,,,,,,,,,,,,,,,,,,,8/7/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26764770.5495,1016945.76923,66725.1538462,6.9699998,matched (3),71.4686368636
1157,221.0,4.0,8.0,78.75,75.25,77.449997,4.27,,189.0,36.0,17021.0,53.242001,24.207996,,,,,,,,,,,,,,,,,,,,,8/8/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26765911.9038,1016970.36538,66726.4230769,7.0599999,matched (3),71.4686368636
1158,222.0,5.0,8.0,84.25,80.0,82.959999,5.51,,180.0,35.0,17022.0,53.638,29.321999,,,,,,,,,,,,,,,,,,,,,8/9/06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26767053.2582,1016994.96154,66727.6923077,7.5999999,matched (3),71.4686368636
